,title,overview,genre_ids,id,popularity
786,The Nameless Days,"On the border between the United States and Mexico, once every 20 years, there are days that locals call timelessness. It is said that at this time the gods, to whom the ancient Mayan tribes made sacrifices, descend to earth to take human souls. A group of young people find themselves in the very epicenter of a bloody hunt of mysterious creatures. Will they be able to survive the timelessness?","[27, 53]",799878,1.27
787,Raat Jaga Phool,"A murder is committed in a village without any clue left behind. However, there is a man with an unnatural power of understanding animals and their language in the village. He starts to unravel the mystery of the murder with the help of his unnatural power.",[53],893571,1.558
788,李茂换太子,,"[35, 36]",903125,1.557
789,Misspelled Tomorrow,A Mexican Theatre Company is preparing to participate in an international festival in Canada.,[],567385,1.057
791,Kırk Göktürk,,"[36, 10752]",531228,1.0490000000000002
794,El Poso,A failed suicide attempt gives a woman the ability to talk to Rocks.,"[35, 18]",896349,1.0170000000000001
798,Valedictory,"'Valedictory' tells the story of two contrasting secret agents - 'Douglas' and 'Jonathan' - who are on the run from a sinister life insurance company after an undercover mission at the facility resulted in their identities being discovered. The head of this organisation is a young, ruthless and sociopathic man named 'Ryan' who is doing everything in his power to make sure that they are captured and returned to him.",[],896917,1.2990000000000002
799,Slaying the Badger,"Before Lance Armstrong, there was Greg LeMond, who is now the first and only American to win the Tour de France. In this engrossing documentary, LeMond looks back at the pivotal 1986 Tour, and his increasingly vicious rivalry with friend, teammate, and mentor Bernard Hinault. The reigning Tour champion and brutal competitor known as “The Badger,” Hinault ‘promised’ to help LeMond to his first victory, in return for LeMond supporting him in the previous year. But in a sport that purports to reward teamwork, it’s really every man for himself.",[99],261813,1.426
801,Me contro Te: Il film - Persi nel tempo,,"[35, 10751, 14]",839738,1.59
802,Arsenault et Fils,,"[80, 18]",848526,1.581
803,Beasts,"Constance and her fiancé hope to one day take over, modernize and expand her father’s farm, on the verge of bankruptcy, to the large-scale farms that share the land and power. She gains the support of the influential and charismatic Sylvain, their fate quickly lying in his hands... When Sylvain's desire for her steps in the negotiations, Constance must face yet another kind of violence.",[18],714017,1.474
804,Starring Grandma,"Frankie Wallach, 25-year-old director, is fascinated by her grand-mother Julia, 94 years old, her death camp survivor story and her joyful personality. She wants to immortalize her as an heroine of fiction for her movie but it's without thinking about the other members of the family, who will want to be a part of it. At the Wallach's, everything is... FULL OF LOVE !","[35, 10751]",747790,0.638
806,Before We Forget,"Three men from three generations go on a road trip to find a treasure, and themselves.","[18, 53]",888397,1.29
807,For Zeko,"The story follows a girl who lives in an impoverished  neighborhood, who meets a young man and they run into many adventures and paradoxes.",[35],911622,1.1079999999999999
816,The Labudovic Reels,"An archival road trip with Stevan Labudović, cameraman to Yugoslav President Tito and cinematic eye of the Algerian revolution, investigating the role of cinema in the liberation struggles of the Third World and reconstructing the birth of the Non-Aligned Movement.",[99],748610,0.9690000000000001
818,Made on the Rooftop,"Ha-neul (27), a job seeker who has nowhere to go after breaking up with his lover, Jung-min (33), moves to the house of his best friend Bong-sik (27), who lives in a tiny room. Bong-sik working as a BJ with a high tension + one-person broadcasting concept is courted by Min-ho (27), an attractive straight-forward man, but somehow just hesitates. Haneul and Jungmin try to reconcile, but they only go against each other and unintentionally hurt each other. One day, Jung-min is in a car accident and Han-eul has to bring back Ari, the cat they used to raise together.","[18, 10749, 35]",762568,0.716
820,1991,"In 1991, during Guatemala's Civil War, Daniel and his friends just want to have fun. They travel with baseball bats but their goal is not a game, it is a hunt. They tour through the city looking for low-class indigenous people known as breaks. They don't know why they do it, they just know that they are anti-breaks.",[],709283,1.4
821,Mozart: Die Zauberflöte,"Magic opera, Singspiel, a comedy with spectacular stage effects, Masonic ritual with Egyptian mysteries, heroic-comic opera? Die Zauberflöte is heard more often and has been more frequently performed, discussed, queried and interrogated than almost any other work in the history of opera. It is rare for the mysteriousness and multiformity of a work to be adjured with such mantric intensity. It is equally rare for a work to enjoy such undisputed success despite all these debates – and for over two hundred years at that.","[10402, 35, 12]",555230,0.654
822,Rosy,,[99],894431,0.835
823,You Are Not My Mother,A young woman's mother goes missing and then returns with a different personality.,[27],771536,1.4
824,Big Shot,"A meteoric rise and tragic fall are captured in this brief history of a beloved sports team and a man who took a chance. When the New York Islanders first burst on the national hockey scene, the team was unstoppable. Winning four straight Stanley Cups, it became the pride of Long Island, until subsequent years of turmoil left the Islanders in dire straits. Enter John Spano, an obscure Texas millionaire with big dreams and a persuasive smile.  Director and avid Islanders fan Kevin Connolly of HBO’s Entourage gets an earnest play-by-play from a man who exaggerated his social and monetary profile so vastly that he actually took control of an NHL franchise. With testimony from sports analysts and federal investigators, Connolly skillfully pieces together this unbelievable story.",[99],188473,0.6
825,Black School Rules,"Sōra is a high school student who is basically invisible at school. He is friends with Chūya, who is an unpredictable character that often surprises those around him. Sōra and Chūya both have feelings for the same classmate, Kio Machida. The Machida girl refuses to come to class, because she doesn't want to dye her naturally brown hair black. Their school has unreasonable school rules, especially about uniforms, which include requiring all students to have black hair. Sōra and Chūya decide to stand up to change their school's black school rules so that Machida won’t have to repeat a year of school from missing too many classes.",[18],657200,1.4
826,The Slaughterhouse,"The ""slaughter"" is a different version of the social problems these days","[18, 10751]",669419,0.6
827,"Sweetie, You Won't Believe It","A young couple is expecting their firstborn. After a trivial quarrel, Dastan decides to blow off steam by going on a one-day fishing trip with two friends, an unlucky businessman and an inept cop. But a series of sudden unfortunate events will set them on a bloody trail.","[35, 53]",681880,1.082
828,Dayı: Bir Adamın Hikayesi,,[28],718488,1.4
829,A Train Crosses the Desert,Terminally ill Farooq begs his brother to fulfill his last request: euthanize him.,[18],873320,0.6
830,The Last Execution,"The ambitious scientist Franz Walter doesn't hesitate when he is promised a professorship at the university. He immediately accepts, pledges absolute loyalty to the system and agrees to work for the GDR's foreign intelligence service until he can take up his new position. Together with his colleague Dirk, he is sent on foreign assignments to West Germany. Franz soon has to use blackmail to get innocent people to talk. But his superiors go even further: GDR refugees and their relatives are targeted to be psychologically destroyed, forged letters, medical diagnoses, surveillance and wiretapping are on the agenda. However, this is more than Franz can bear: he feels powerless and increasingly isolates himself. When he then decides to steal secret documents for a later defection to the West, this results in an unfortunate chain reaction leading to his arrest and ultimately to his execution...",[18],802121,1.4
831,A New Era,Documentary about the forced relocation of Chinese farmers.,[99],644079,0.6
832,Biarritz Surf Gang,"""Biarritz Surf Gang"" is a documentary by Pierre Denoyel and Nathan Curren. The film reveals the true story of six lunatic surfers who set fire to their surfboards at Biarritz' Grande Plage, in the 1980s. The local crew, inspired by the punk movement, had a thirst for trouble and breaking the law. This is their story, and how they achieved greatness, experience decadence, and eventually fall.",[],593043,0.6
833,Before the Last Curtain Falls,"This documentary tells the story of great love, bitter disappointments and self-doubts - but most of all of courage. The courage to take risks, try something new and be yourself - no matter what age. The film dives deeply into the exceptional and heart-warming stories of a group of transsexuals and drag queens in their sixties and seventies, who summon up their bravery to take to the stage one last time. For two years they have been touring in five continents, basking in the success of a spectacular show called ""Gardenia"", directed by Alain Platel and Frank Van Laecke. Now, as the show comes to a close, the glamorous aging performers must leave the limelight and go home to the quiet lives they left behind.",[99],291145,0.6
834,Man of the Cloth,"The events revolve around the journalist Fairouz, who suffers from her husband's psychological issues, and as a mysterious murder occurs, the couple's life turns upside down.",[],913174,1.4
835,Falklinas,"In 1982 the Malvinas war affected combatants from Argentina and the United Kingdom. The shock wave of the crisis shook thousands of souls in many countries. This documentary tells five stories of civilians whose lives changed forever by the conflict. An inquiry about being in the right place, at the right time, or the opposite",[99],913159,1.4
